Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
780,0.02000,0.89599,0.12671,0.17695,0.13447,0.01901,0.00453,0.06225,0.00880
781,0.02000,0.92406,0.13068,0.16765,0.13601,0.01923,0.00883,0.05668,0.00801
782,0.01999,1.02625,0.14513,0.16116,0.12831,0.01814,0.00426,0.07067,0.00999
783,0.00999,0.98513,0.13931,0.16404,0.12524,0.01771,0.01460,0.05782,0.00817
784,0.01500,1.05807,0.14963,0.17914,0.12199,0.01725,0.00607,0.05502,0.00778
785,0.01500,0.99102,0.14015,0.18228,0.12947,0.01831,0.00254,0.06062,0.00857
786,0.00499,0.85780,0.12131,0.17364,0.13955,0.01973,0.00713,0.05510,0.00779
787,0.00600,0.91851,0.12989,0.17205,0.13407,0.01896,0.00570,0.05993,0.00847
788,0.00100,0.88715,0.12546,0.16626,0.11754,0.01662,0.01508,0.06623,0.00936
789,0.00700,1.11874,0.15821,0.16576,0.11264,0.01593,0.00661,0.05054,0.00714
790,0.01299,0.98228,0.13891,0.16504,0.12307,0.01740,0.01101,0.05684,0.00803
791,0.00800,0.90173,0.12752,0.16376,0.12285,0.01737,0.01580,0.06922,0.00978
792,0.01999,0.84386,0.11933,0.16849,0.13153,0.01860,0.01770,0.06667,0.00942
793,0.00000,0.97503,0.13789,0.16804,0.13462,0.01903,0.01860,0.06132,0.00867
794,0.00300,0.92603,0.13096,0.17222,0.13121,0.01855,0.00443,0.07210,0.01019
795,0.00800,0.90129,0.12746,0.17668,0.13495,0.01908,0.00231,0.06364,0.00900
796,0.00699,0.87698,0.12402,0.15314,0.13380,0.01892,0.01023,0.07427,0.01050
797,0.01999,1.04340,0.14756,0.15454,0.14171,0.02004,0.00676,0.07113,0.01005
798,0.00599,1.01555,0.14362,0.16770,0.14874,0.02103,0.00806,0.06768,0.00957
799,0.00599,0.88947,0.12579,0.18475,0.14425,0.02040,0.00533,0.05867,0.00829
800,0.00300,0.84589,0.11962,0.19181,0.14769,0.02088,0.00847,0.05768,0.00815
801,0.01500,0.87631,0.12392,0.18009,0.15598,0.02205,0.01602,0.06456,0.00913
802,0.01700,0.84513,0.11952,0.18650,0.13501,0.01909,0.00399,0.06549,0.00926
803,0.01000,0.95812,0.13549,0.17887,0.13641,0.01929,0.00787,0.06674,0.00943
804,0.00299,1.12798,0.15952,0.17911,0.12482,0.01765,0.00802,0.06690,0.00946
805,0.00499,1.02250,0.14460,0.17228,0.12137,0.01716,0.00707,0.08020,0.01134
806,0.00299,0.92889,0.13136,0.16463,0.12877,0.01821,0.00656,0.06606,0.00934
807,0.00000,0.92790,0.13122,0.16602,0.14995,0.02120,0.02551,0.07596,0.01074
808,0.00000,0.86977,0.12300,0.18050,0.15478,0.02189,0.00224,0.05513,0.00779
809,0.01199,1.05581,0.14931,0.17944,0.14606,0.02065,0.01348,0.06271,0.00886
810,0.01999,0.91104,0.12884,0.17484,0.14277,0.02019,0.00465,0.06054,0.00856
811,0.01999,0.96353,0.13626,0.17117,0.14356,0.02030,0.00380,0.05651,0.00799
812,0.01700,1.08358,0.15324,0.17820,0.13574,0.01919,0.00468,0.06241,0.00882
813,0.01700,0.96589,0.13659,0.17799,0.13096,0.01852,0.01309,0.05518,0.00780
814,0.01999,1.08875,0.15397,0.17713,0.12798,0.01809,0.01298,0.06723,0.00950
815,0.01499,0.90891,0.12853,0.17069,0.14433,0.02041,0.00733,0.08021,0.01134
816,0.00999,0.97524,0.13792,0.18108,0.14625,0.02068,0.00107,0.06704,0.00948
817,0.02000,1.07999,0.15273,0.19064,0.14454,0.02044,0.00537,0.05634,0.00796
818,0.02000,1.05744,0.14954,0.20180,0.13321,0.01883,0.00602,0.06408,0.00906
819,0.01000,0.92530,0.13085,0.20332,0.13429,0.01899,0.00530,0.06389,0.00903
820,0.01999,0.98645,0.13950,0.19041,0.13840,0.01957,0.00948,0.06341,0.00896
821,0.01500,0.79926,0.11303,0.18476,0.14208,0.02009,0.00242,0.05541,0.00783
822,0.02000,0.89916,0.12716,0.17467,0.14955,0.02114,0.00499,0.06041,0.00854
823,0.00499,0.82257,0.11632,0.16555,0.13766,0.01946,0.00386,0.05915,0.00836
824,0.00499,0.80661,0.11407,0.17272,0.12741,0.01801,0.00143,0.05718,0.00808
825,0.00299,0.88658,0.12538,0.16692,0.13034,0.01843,0.00536,0.06895,0.00975
826,0.01499,1.03736,0.14670,0.16688,0.13371,0.01890,0.00003,0.06538,0.00924
827,0.02000,1.05603,0.14934,0.17985,0.12007,0.01698,0.00616,0.06212,0.00878
828,0.02000,0.85023,0.12024,0.17625,0.12532,0.01772,0.01276,0.06924,0.00979
829,0.01999,0.92037,0.13016,0.17640,0.12148,0.01718,0.00255,0.07113,0.01006
830,0.00300,1.01584,0.14366,0.16870,0.12241,0.01731,0.00495,0.06082,0.00860
831,0.00000,0.85749,0.12126,0.17092,0.12389,0.01752,0.02078,0.07379,0.01043
832,0.00999,0.97416,0.13776,0.17282,0.12568,0.01777,0.00574,0.05252,0.00742
833,0.01999,1.12312,0.15883,0.17228,0.12582,0.01779,0.00594,0.06851,0.00968
834,0.01999,0.89269,0.12624,0.17824,0.11766,0.01664,0.00726,0.06728,0.00951
835,0.00300,0.81445,0.11518,0.17894,0.12082,0.01708,0.00531,0.06046,0.00855
836,0.02000,0.96337,0.13624,0.17828,0.12500,0.01767,0.00465,0.05806,0.00821
837,0.02000,0.96083,0.13588,0.18495,0.13640,0.01929,0.00649,0.05713,0.00808
838,0.00000,1.01429,0.14344,0.17948,0.14088,0.01992,0.00750,0.05921,0.00837
839,0.01500,0.87471,0.12370,0.18250,0.12759,0.01804,0.01102,0.07143,0.01010
840,0.01999,0.99644,0.14091,0.19026,0.13503,0.01909,0.00485,0.07271,0.01028
841,0.01499,1.12881,0.15963,0.19018,0.14899,0.02107,0.01201,0.06816,0.00964
842,0.01500,1.04533,0.14783,0.18916,0.15093,0.02134,0.01752,0.06037,0.00853
843,0.00299,0.87888,0.12429,0.18013,0.13406,0.01895,0.01246,0.06275,0.00887
844,0.01500,0.83350,0.11787,0.17976,0.13110,0.01854,0.00365,0.06287,0.00889
845,0.01999,1.02430,0.14485,0.18404,0.13635,0.01928,0.00396,0.04987,0.00705
846,0.01000,1.08240,0.15307,0.17481,0.13403,0.01895,0.00479,0.07142,0.01010
847,0.01499,0.78773,0.11140,0.16309,0.13926,0.01969,0.00361,0.07549,0.01067
848,0.01999,0.90917,0.12857,0.17368,0.13692,0.01936,0.00746,0.06903,0.00976
849,0.01499,0.91995,0.13010,0.17275,0.13424,0.01898,0.00168,0.07167,0.01013
850,0.01999,0.95435,0.13496,0.15737,0.14317,0.02024,0.00168,0.08215,0.01161
851,0.01500,1.03039,0.14572,0.16216,0.14110,0.01995,0.00894,0.07692,0.01087
852,0.01999,1.11955,0.15832,0.16185,0.15115,0.02137,0.00567,0.07041,0.00995
853,0.00500,0.91505,0.12940,0.16388,0.15584,0.02204,0.00756,0.06757,0.00955
854,0.00299,0.88461,0.12510,0.15970,0.15675,0.02216,0.00746,0.06811,0.00963
855,0.00299,0.97156,0.13740,0.15403,0.15547,0.02198,0.00453,0.07690,0.01087
856,0.02000,1.06995,0.15131,0.16001,0.14936,0.02112,0.00494,0.07094,0.01003
857,0.01500,1.01203,0.14312,0.15964,0.15425,0.02181,0.00953,0.07088,0.01002
858,0.00500,1.00170,0.14166,0.17221,0.15407,0.02178,0.00981,0.06566,0.00928
859,0.01000,0.93493,0.13221,0.17992,0.15273,0.02160,0.00957,0.06685,0.00945
860,0.01499,0.89995,0.12727,0.16955,0.14304,0.02022,0.01859,0.07304,0.01032
861,0.02000,0.99939,0.14133,0.17017,0.14695,0.02078,0.00579,0.06539,0.00924
862,0.02000,0.94350,0.13343,0.17385,0.14769,0.02088,0.00626,0.06951,0.00983
863,0.01000,0.83252,0.11773,0.16841,0.14638,0.02070,0.00625,0.06328,0.00894
864,0.01499,1.01445,0.14346,0.14518,0.13063,0.01847,0.00467,0.07158,0.01012
865,0.02000,0.99045,0.14007,0.14715,0.12348,0.01746,0.01816,0.06286,0.00889
866,0.00999,0.92568,0.13091,0.16808,0.12023,0.01700,0.02062,0.06330,0.00895
867,0.00000,0.95859,0.13556,0.17720,0.12691,0.01794,0.00160,0.07042,0.00995
868,0.00800,0.95070,0.13444,0.17321,0.13048,0.01845,0.01295,0.05127,0.00725
869,0.01700,1.02599,0.14509,0.16788,0.13398,0.01894,0.00378,0.07394,0.01045
870,0.01999,0.99362,0.14052,0.18456,0.12878,0.01821,0.01583,0.06507,0.00920
871,0.00700,1.01901,0.14411,0.18569,0.13133,0.01857,0.00724,0.06749,0.00954
872,0.02000,0.99909,0.14129,0.17282,0.13719,0.01940,0.00119,0.07447,0.01053
873,0.01199,1.12332,0.15886,0.16715,0.14815,0.02095,0.00397,0.06791,0.00960
874,0.01299,0.92459,0.13075,0.17613,0.14290,0.02020,0.00501,0.06614,0.00935
875,0.01499,0.95682,0.13531,0.19202,0.14319,0.02025,0.00133,0.06223,0.00880
876,0.00200,0.98675,0.13954,0.18033,0.15182,0.02147,0.01870,0.06444,0.00911
877,0.01200,1.12323,0.15884,0.16988,0.14508,0.02051,0.00606,0.07752,0.01096
878,0.00500,0.94911,0.13422,0.17257,0.15199,0.02149,0.00746,0.07184,0.01016
879,0.00499,0.86053,0.12169,0.17290,0.15345,0.02170,0.01032,0.06177,0.00873
880,0.02000,0.93637,0.13242,0.15980,0.14229,0.02012,0.01472,0.07216,0.01020
