Count,Average Steering Change,Steering Change SD,Steering Change SE,Average Distance,Average Distance SD,Average Distance SE,Average Angle,Angle SD,Angle SE
271,0.02173,1.06534,0.15707,0.17602,0.05013,0.00739,0.00454,0.03800,0.00560
272,0.01630,1.02893,0.15170,0.17249,0.05534,0.00815,0.00052,0.03963,0.00584
273,0.01630,1.11091,0.16379,0.16953,0.04809,0.00709,0.00018,0.04120,0.00607
274,0.02173,1.10176,0.16244,0.17114,0.05112,0.00753,0.00353,0.03810,0.00561
275,0.02173,1.04323,0.15381,0.17039,0.05529,0.00815,0.00161,0.03227,0.00475
276,0.02173,1.06007,0.15630,0.17048,0.05404,0.00796,0.00225,0.04136,0.00609
277,0.02173,1.03669,0.15285,0.17098,0.04796,0.00707,0.00004,0.03750,0.00553
278,0.01630,1.13065,0.16670,0.17048,0.04584,0.00675,0.00235,0.03585,0.00528
279,0.02173,1.23264,0.18174,0.17900,0.04964,0.00731,0.01063,0.03762,0.00554
280,0.02173,1.19903,0.17678,0.18559,0.05083,0.00749,0.00301,0.03729,0.00549
281,0.02173,1.06875,0.15757,0.18316,0.04644,0.00684,0.00870,0.03774,0.00556
282,0.02173,1.21506,0.17915,0.17177,0.05305,0.00782,0.00535,0.03382,0.00498
283,0.01630,1.32156,0.19485,0.17450,0.04369,0.00644,0.00635,0.04573,0.00674
284,0.02173,1.18810,0.17517,0.17141,0.05039,0.00743,0.00247,0.03145,0.00463
285,0.01630,1.21082,0.17852,0.17239,0.05506,0.00811,0.00041,0.03959,0.00583
286,0.01630,1.06531,0.15707,0.16583,0.05064,0.00746,0.00463,0.03639,0.00536
287,0.02173,1.09607,0.16160,0.17015,0.05171,0.00762,0.00916,0.03568,0.00526
288,0.02173,1.10097,0.16232,0.17165,0.04461,0.00657,0.00064,0.03941,0.00581
289,0.01630,1.06414,0.15689,0.17432,0.05327,0.00785,0.00204,0.02755,0.00406
290,0.01630,1.18055,0.17406,0.17329,0.05098,0.00751,0.00139,0.03993,0.00588
291,0.01630,1.14179,0.16834,0.18312,0.04794,0.00706,0.01153,0.03308,0.00487
292,0.02173,1.06713,0.15733,0.18872,0.04950,0.00729,0.00184,0.03484,0.00513
293,0.02173,0.92569,0.13648,0.19363,0.04864,0.00717,0.00256,0.03343,0.00492
294,0.02173,0.94383,0.13916,0.19112,0.05214,0.00768,0.00527,0.03498,0.00515
295,0.02173,1.00863,0.14871,0.18585,0.05144,0.00758,0.00267,0.03722,0.00548
296,0.02173,1.03895,0.15318,0.18627,0.04796,0.00707,0.00371,0.03657,0.00539
297,0.01630,1.04844,0.15458,0.18338,0.03929,0.00579,0.00416,0.03559,0.00524
298,0.00869,0.97519,0.14378,0.18057,0.03907,0.00576,0.00262,0.03388,0.00499
299,0.01630,1.06984,0.15774,0.17565,0.03872,0.00570,0.00037,0.03537,0.00521
300,0.01956,1.00078,0.14755,0.18449,0.04541,0.00669,0.01039,0.03643,0.00537
301,0.01086,0.84002,0.12385,0.18110,0.05597,0.00825,0.00864,0.03373,0.00497
302,0.01413,0.93399,0.13771,0.18174,0.05877,0.00866,0.00446,0.03565,0.00525
303,0.02173,1.11490,0.16438,0.17850,0.05689,0.00838,0.00134,0.04048,0.00596
304,0.01847,1.14281,0.16849,0.18575,0.04790,0.00706,0.00871,0.03865,0.00569
305,0.00543,1.17344,0.17301,0.18390,0.04366,0.00643,0.00497,0.03363,0.00495
306,0.00869,0.96803,0.14272,0.18551,0.04224,0.00622,0.00313,0.03662,0.00540
307,0.01304,0.87876,0.12956,0.18038,0.04336,0.00639,0.00627,0.03511,0.00517
308,0.01304,1.04348,0.15385,0.17908,0.05681,0.00837,0.00355,0.03208,0.00473
309,0.01304,1.14462,0.16876,0.18176,0.05193,0.00765,0.00340,0.04215,0.00621
310,0.01304,1.13914,0.16795,0.18168,0.05149,0.00759,0.00197,0.03279,0.00483
311,0.01304,1.08494,0.15996,0.18072,0.04923,0.00725,0.00137,0.03416,0.00503
312,0.01304,0.97676,0.14401,0.18354,0.04431,0.00653,0.00309,0.03087,0.00455
313,0.01847,1.06670,0.15727,0.18376,0.04950,0.00729,0.00011,0.03205,0.00472
314,0.02173,1.01706,0.14995,0.18982,0.04642,0.00684,0.00823,0.03407,0.00502
315,0.00217,1.02511,0.15114,0.19249,0.04264,0.00628,0.00349,0.03293,0.00485
316,0.00869,1.12251,0.16550,0.18604,0.03730,0.00549,0.00474,0.03207,0.00472
317,0.01630,1.18358,0.17451,0.18138,0.04803,0.00708,0.00418,0.03898,0.00574
318,0.01630,1.02506,0.15113,0.17191,0.05107,0.00753,0.00623,0.03715,0.00547
319,0.01847,1.07629,0.15869,0.16794,0.05741,0.00846,0.00035,0.03580,0.00527
320,0.01630,0.99891,0.14728,0.16423,0.05308,0.00782,0.00135,0.04252,0.00627
321,0.02173,0.93979,0.13856,0.16568,0.04622,0.00681,0.00521,0.04033,0.00594
322,0.02173,1.15007,0.16956,0.16970,0.04348,0.00641,0.00311,0.03773,0.00556
323,0.00217,1.30658,0.19264,0.17255,0.04411,0.00650,0.00343,0.03634,0.00535
324,0.00217,1.19040,0.17551,0.17784,0.04544,0.00670,0.00157,0.03691,0.00544
325,0.01847,1.21607,0.17930,0.16989,0.05285,0.00779,0.00897,0.03825,0.00564
326,0.02173,1.16915,0.17238,0.17019,0.05215,0.00768,0.00775,0.04106,0.00605
327,0.00543,1.14503,0.16882,0.17546,0.05036,0.00742,0.00638,0.04042,0.00596
328,0.01630,1.22088,0.18000,0.17829,0.05310,0.00782,0.00004,0.03631,0.00535
329,0.02173,1.20337,0.17742,0.17860,0.05181,0.00763,0.00089,0.04118,0.00607
330,0.01086,1.08807,0.16042,0.17929,0.04806,0.00708,0.00113,0.03572,0.00526
331,0.01304,1.04066,0.15343,0.17755,0.05091,0.00750,0.00297,0.03757,0.00553
332,0.01847,1.06200,0.15658,0.17463,0.05014,0.00739,0.00067,0.03674,0.00541
333,0.01847,1.08649,0.16019,0.17528,0.05226,0.00770,0.00397,0.04186,0.00617
334,0.01086,1.07536,0.15855,0.17807,0.05214,0.00768,0.00251,0.03239,0.00477
335,0.01413,1.07337,0.15826,0.17875,0.05462,0.00805,0.00014,0.04065,0.00599
336,0.02173,1.00534,0.14823,0.17758,0.04819,0.00710,0.00011,0.03928,0.00579
337,0.01847,0.99139,0.14617,0.17990,0.04504,0.00664,0.00221,0.03693,0.00544
338,0.00543,1.10739,0.16327,0.17759,0.04587,0.00676,0.00028,0.03518,0.00518
339,0.01956,1.12927,0.16650,0.18574,0.04382,0.00646,0.00988,0.04145,0.00611
340,0.01847,1.14566,0.16891,0.18556,0.05363,0.00790,0.00603,0.04033,0.00594
341,0.00869,1.12483,0.16584,0.18250,0.05787,0.00853,0.00171,0.03778,0.00557
342,0.02173,1.09637,0.16165,0.18233,0.05570,0.00821,0.00231,0.04025,0.00593
